"Категория";"URL категории";"Товар";"Вариант";"Описание";"Цена";"URL";"Изображение";"Артикул";"Количество";"Активность";"Заголовок [SEO]";"Ключевые слова [SEO]";"Описание [SEO]";"Старая цена";"Рекомендуемый";"Новый";"Сортировка";"Вес";"Связанные артикулы";"Смежные категории";"Ссылка на товар";"Валюта";"Свойства";"id";
"Удилища/Фидерные";"fishing-rods/feeder";"Фидер штекерный Globe Samurai Feeder 3.9 м";;"Если вы ищете себе хорошее фидерное удилище, но при этом не горите желанием выкладывать значительную сумму Globe Samurai Feeder станет отличным выбором!<br />Бланк данного удилища выполнен из композитного материала (смесь стеклопластика и углепластика), благодаря чему обеспечивается отличный строй и «вяжущие» характеристики.<br />Линейка Globe Samurai Feeder включает в себя пять моделей длиной от 3 до 4.2 метра с тестом до 120 грамм, что делает данное удилище великолепным инструментом для ловли на достаточно сильном течении рек.<br />Кольца, устанавливаемые на удилище, обладают прочными керамическими вставками и допускают применение как монофильных лесок, так и плетеных шнуров. Комфорт во время ловли обеспечивает комбинированная рукоять(пробка +EVA).<br />В комплекте с удилищем идет три сменных квивертипа для разных условий ловли и весов оснасток.<br /><br /><strong>Производтель</strong>: Globe<br /><strong>Длина</strong>: 3.9 м<br /><strong>Длина в сборе</strong>: 135 см<br /><strong>Количество колен</strong>: 3+3<br /><strong>Тест</strong>: до 120 гр<br /><strong>Материал</strong>: Карбон (углепластик)<br /><strong>Рукоятка</strong>: ЭВА<br /><strong>Конструкция</strong>: Штекерная";"1550";"fider-shtekernyy-globe-samurai-feeder-3-9-m";"globe-samurai-feeder-3-9.png|globe-samurai-feeder-3-9-b.png|globe-samurai-feeder-3-9-r.png";"CN200";"-1";"1";"Купить Фидер штекерный Globe Samurai Feeder 3.9 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Фидер штекерный Globe Samurai Feeder 3.9 м купить, CN200, Фидер, штекерный, Globe, Samurai, Feeder, 3.9 м";"Если вы ищете себехорошее фидерное удилище, но при этом не горите желанием выкладывать значительную сумму,Globe Samurai Feederстанетотличным выбором! Бланкданного удилища выполнениз композитного материала(смесь стеклопластика и углепластика), благодаря чему обеспечивается отличный строй и «вяжущие» характеристики";;"0";"0";"200";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";200;
"Удилища/Фидерные";"fishing-rods/feeder";"Фидер штекерный Globe Samurai Feeder 3.6 м";;"Если вы ищете себе хорошее фидерное удилище, но при этом не горите желанием выкладывать значительную сумму Globe Samurai Feeder станет отличным выбором!<br />Бланк данного удилища выполнен из композитного материала (смесь стеклопластика и углепластика), благодаря чему обеспечивается отличный строй и «вяжущие» характеристики.<br />Линейка Globe Samurai Feeder включает в себя пять моделей длиной от 3 до 4.2 метра с тестом до 120 грамм, что делает данное удилище великолепным инструментом для ловли на достаточно сильном течении рек.<br />Кольца, устанавливаемые на удилище, обладают прочными керамическими вставками и допускают применение как монофильных лесок, так и плетеных шнуров. Комфорт во время ловли обеспечивает комбинированная рукоять(пробка +EVA).<br />В комплекте с удилищем идет три сменных квивертипа для разных условий ловли и весов оснасток.<br /><br /><strong>Производтель</strong>: Globe<br /><strong>Длина</strong>: 3.6 м<br /><strong>Длина в сборе</strong>: 125 см<br /><strong>Количество колен</strong>: 3+3<br /><strong>Тест</strong>: до 120 гр<br /><strong>Материал</strong>: Карбон (углепластик)<br /><strong>Рукоятка</strong>: ЭВА<br /><strong>Конструкция</strong>: Штекерная";"1330";"fider-shtekernyy-globe-samurai-feeder-3-6-m";"globe-samurai-feeder-3-6.png|globe-samurai-feeder-3-6-b.png|globe-samurai-feeder-3-6-r.png";"CN199";"-1";"1";"Купить Фидер штекерный Globe Samurai Feeder 3.6 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Фидер штекерный Globe Samurai Feeder 3.6 м купить, CN199, Фидер, штекерный, Globe, Samurai, Feeder, 3.6 м";"Если вы ищете себехорошее фидерное удилище, но при этом не горите желанием выкладывать значительную сумму,Globe Samurai Feederстанетотличным выбором! Бланкданного удилища выполнениз композитного материала(смесь стеклопластика и углепластика), благодаря чему обеспечивается отличный строй и «вяжущие» характеристики";;"0";"0";"199";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";199;
"Удилища/Фидерные";"fishing-rods/feeder";"Фидер штекерный Globe Samurai Feeder 3.3 м";;"Если вы ищете себе хорошее фидерное удилище, но при этом не горите желанием выкладывать значительную сумму Globe Samurai Feeder станет отличным выбором!<br />Бланк данного удилища выполнен из композитного материала (смесь стеклопластика и углепластика), благодаря чему обеспечивается отличный строй и «вяжущие» характеристики.<br />Линейка Globe Samurai Feeder включает в себя пять моделей длиной от 3 до 4.2 метра с тестом до 120 грамм, что делает данное удилище великолепным инструментом для ловли на достаточно сильном течении рек.<br />Кольца, устанавливаемые на удилище, обладают прочными керамическими вставками и допускают применение как монофильных лесок, так и плетеных шнуров. Комфорт во время ловли обеспечивает комбинированная рукоять(пробка +EVA).<br />В комплекте с удилищем идет три сменных квивертипа для разных условий ловли и весов оснасток.<br /><br /><strong>Производтель</strong>: Globe<br /><strong>Длина</strong>: 3.3 м<br /><strong>Длина в сборе</strong>: 115 см<br /><strong>Количество колен</strong>: 3+3<br /><strong>Тест</strong>: до 120 гр<br /><strong>Материал</strong>: Карбон (углепластик)<br /><strong>Рукоятка</strong>: ЭВА<br /><strong>Конструкция</strong>: Штекерная";"1220";"fider-shtekernyy-globe-samurai-feeder-3-3-m";"globe-samurai-feeder-3-3.png|globe-samurai-feeder-3-3-b.png|globe-samurai-feeder-3-3-r.png";"CN198";"-1";"1";"Купить Фидер штекерный Globe Samurai Feeder 3.3 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Фидер штекерный Globe Samurai Feeder 3.3 м купить, CN198, Фидер, штекерный, Globe, Samurai, Feeder, 3.3 м";"Если вы ищете себехорошее фидерное удилище, но при этом не горите желанием выкладывать значительную сумму,Globe Samurai Feederстанетотличным выбором! Бланкданного удилища выполнениз композитного материала(смесь стеклопластика и углепластика), благодаря чему обеспечивается отличный строй и «вяжущие» характеристики";;"0";"0";"198";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";198;
"Удилища/Фидерные";"fishing-rods/feeder";"Фидер телескопический Globe Sensor Tele Feeder 3.6 м";;"Далеко не у каждого рыболова имеется личный автомобиль, который способен доставить с комфортом к месту ловли. Многим приходится добираться на рыбалку на общественном транспорте, который накладывает серьезные ограничения на габариты снастей и оборудования. Если вы являетесь одним из таких рыболовов, либо просто любите все компактное и миниатюрное, но при этом являетесь страстным поклонником фидерной ловли, то Globe Tele feeder Sensor то, что вам нужно!<br />В транспортном положении длина удилища составляет всего один метр!<br />В линейке Globe Tele feeder Sensor присутствует 5 удилищ длиной от 3 до 4.2 метра.<br />Бланк Globe Tele feeder Sensor выполнен из композитного материала, обеспечивающего отличные рабочие характеристики на забросе и вываживании. Тест по забрасываемым приманкам составляет 80 грамм, а это значит, что большинство условий ловли будет перекрыто. Удобная рукоять из EVA позволяет ловить с комфортом, а также легко чиститься от остатков прикормки и грязи.<br />В комплекте с Globe Tele feeder Sensor идет три сменных вершинки для точной настройки снасти под различные условия ловли.<br /><br /><strong>Производитель</strong>: Globe<br /><strong>Длина</strong>: 3.6 м<br /><strong>Длина в сборе</strong>: 100 см<br /><strong>Количество колен</strong>: 5+3<br /><strong>Материал</strong>: Карбон (углепластик)<br /><strong>Рукоятка</strong>: ЭВА<br /><strong>Конструкция</strong>: Телескопическая";"1400";"fider-teleskopicheskiy-globe-sensor-tele-feeder-3-6-m";"globe-feeder-sensor-3-6.png|globe-feeder-sensor-3-6-b.png|globe-feeder-sensor-3-6-r.png";"CN196";"-1";"1";"Купить Фидер телескопический Globe Sensor Tele Feeder 3.6 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Фидер телескопический Globe Sensor Tele Feeder 3.6 м купить, CN196, Фидер, телескопический, Globe, Sensor, Tele, Feeder, 3.6 м";"Далеко не у каждого рыболова имеется личный автомобиль, который способен доставить с комфортом к месту ловли. Многим приходится добираться на рыбалку на общественном транспорте, который накладывает серьезные ограничения на габариты снастей и оборудования";;"0";"0";"197";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";196;
"Удилища/Фидерные";"fishing-rods/feeder";"Фидер телескопический Globe Sensor Tele Feeder 3.3 м";;"Далеко не у каждого рыболова имеется личный автомобиль, который способен доставить с комфортом к месту ловли. Многим приходится добираться на рыбалку на общественном транспорте, который накладывает серьезные ограничения на габариты снастей и оборудования. Если вы являетесь одним из таких рыболовов, либо просто любите все компактное и миниатюрное, но при этом являетесь страстным поклонником фидерной ловли, то Globe Tele feeder Sensor то, что вам нужно!<br />В транспортном положении длина удилища составляет всего один метр!<br />В линейке Globe Tele feeder Sensor присутствует 5 удилищ длиной от 3 до 4.2 метра.<br />Бланк Globe Tele feeder Sensor выполнен из композитного материала, обеспечивающего отличные рабочие характеристики на забросе и вываживании. Тест по забрасываемым приманкам составляет 80 грамм, а это значит, что большинство условий ловли будет перекрыто. Удобная рукоять из EVA позволяет ловить с комфортом, а также легко чиститься от остатков прикормки и грязи.<br />В комплекте с Globe Tele feeder Sensor идет три сменных вершинки для точной настройки снасти под различные условия ловли.<br /><br /><strong>Производитель</strong>: Globe<br /><strong>Длина</strong>: 3.3 м<br /><strong>Длина в сборе</strong>: 100 см<br /><strong>Количество колен</strong>: 5+3<br /><strong>Материал</strong>: Карбон (углепластик)<br /><strong>Рукоятка</strong>: ЭВА<br /><strong>Конструкция</strong>: Телескопическая";"1300";"fider-teleskopicheskiy-globe-sensor-tele-feeder-3-3-m";"globe-feeder-sensor-3-3.png|globe-feeder-sensor-3-3-b.png|globe-feeder-sensor-3-3-r.png";"CN197";"-1";"1";"Купить Фидер телескопический Globe Sensor Tele Feeder 3.3 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Фидер телескопический Globe Sensor Tele Feeder 3.3 м купить, CN197, Фидер, телескопический, Globe, Sensor, Tele, Feeder, 3.3 м";"Далеко не у каждого рыболова имеется личный автомобиль, который способен доставить с комфортом к месту ловли. Многим приходится добираться на рыбалку на общественном транспорте, который накладывает серьезные ограничения на габариты снастей и оборудования";;"0";"0";"196";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";197;
"Катушки/Мультипликаторные";"bobbins/multiplikatornye";"Катушка XING SHENG YU JU большая";;"<strong>Производитель</strong>: XING SHENG<br /><strong>Емкость шпули</strong>: 2-105 3-85<br /><strong>Передаточное число</strong>: 4.5:1<br /><strong>Материал катушки</strong>: сочетание пластика и алюминиевого сплава<br /><strong>Материал шпули</strong>: пластиковая";"230";"katushka-xing-sheng-yu-ju-big";"no-img.jpg";"CN195";"-1";"1";"Купить Катушка XING SHENG YU JU большая у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка XING SHENG YU JU большая купить, CN195, Катушка, XING, SHENG, YU JU, большая";"Купить Катушка XING SHENG YU JU большая у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";;"0";"0";"195";0;"";;;RUR;"Бренд=[type=assortmentCheckBox value= product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";195;
"Катушки/Мультипликаторные";"bobbins/multiplikatornye";"Катушка Line Winder LACOS L-20DLX";;"Серия мультипликаторных катушек LACOS предназначена для тех, кто хочет контролировать длину отпуска приманки (оснастки). Высокие тяговые характеристики в данном классе, многодисковый фрикцион позволяют назвать эту надежную катушку силовой. Катушка состоит из облегчённой и устойчивой к коррозии графитовой конструкции. Использование графита позволяет избавить катушку от лишнего веса, да и сам материал является ударопрочным. Катушка оснащена тремя шарикоподшипниками из сверхпрочной нержавеющей стали. Мгновенный антиреверс, механический лесоукладыватель из нержавеющей стали. Счётчик лески (в футах). Данная серия мультипликаторов применяется для малоскоростного троллинга и морского отвесного джига, тем не менее, имеет и более широкое применение. Катушки LAGOS с успехом используются на Онежском и Ладожском озёрах, Норвегии, Северных морях России и на Дальнем Востоке. Данная мультипликаторная катушка предназначена для леворуких.<br /><br /><strong>Производитель</strong>: Line Winder<br /><strong>Подшипников</strong>: 3<br /><strong>Емкость шпули</strong>: 0.40- 150 мм - м<br /><strong>Передаточное число</strong>: 5.1:1<br /><strong>Материал катушки</strong>: графитовая, нержавеющая сталь<br /><strong>Материал шпули</strong>: графитовая";"2800";"katushka-line-winder-lacos-l-20dlx";"line-winder-lacos-l-20dlx.png|line-winder-lacos-l-20dlx-ot-s.png";"CN193";"-1";"1";"Купить Катушка Line Winder LACOS L-20DLX у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Line Winder LACOS L-20DLX купить, CN193, Катушка, Line, Winder, LACOS, L-20DLX";"Серия мультипликаторных катушек LACOS предназначена для тех, кто хочет контролировать длину отпуска приманки (оснастки). Высокие тяговые характеристики в данном классе, многодисковый фрикцион позволяют назвать эту надежную катушку силовой";;"0";"0";"193";0;"";;;RUR;"Бренд=[type=assortmentCheckBox value=LINE WINDER product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";193;
"Катушки/Мультипликаторные";"bobbins/multiplikatornye";"Катушка OKUMA Magda Pro MA-20DX";;"<ul>	<li>		Модель под левую руку DLX, правую - DX	</li>	<li>		Лёгкий, устойчивый к коррозии корпус и боковые крышки	</li>	<li>		Устойчивая к коррозии графитовая шпуля	</li>	<li>		Многодисковая система фрикционного тормоза из графита	</li>	<li>		Регулировочная звёздочка фрикционного тормоза с храповиком	</li>	<li>		2 шариковых подшипника	</li>	<li>		Механический счётчик лески в футах	</li>	<li>		Самосмазывающийся механизм катушки	</li>	<li>		Лесоукладыватель из нержавеющей стали	</li></ul><br /><strong>Производитель</strong>: Okuma<br /><strong>Подшипников</strong>: 2<br /><strong>Емкость шпули</strong>: 0.45 - 150 мм - м<br /><strong>Передаточное число</strong>: 5.1:1<br /><strong>Материал катушки</strong>: графитовая, нержавеющая сталь<br /><strong>Материал шпули</strong>: графитовая";"2800";"katushka-okuma-magda-pro-ma-20dx";"okuma-magda-pro-ma-20dx.png|okuma-magda-pro-ma-20dx-ot-s.png";"CN192";"-1";"1";"Купить Катушка OKUMA Magda Pro MA-20DX у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка OKUMA Magda Pro MA-20DX купить, CN192, Катушка, OKUMA, Magda, Pro MA-20DX";"Модель под левую руку DLX, правую - DX Лёгкий, устойчивый к коррозии корпус и боковые крышки Устойчивая к коррозии графитовая шпуля Многодисковая система фрикционного тормоза из графита Регулировочная звёздочка фрикционного тормоза с храповиком 2 шариковых подшипника Механический счётчик лески в футах Самосмазывающийся механизм катушки Лесоукладыватель из нержавеющей стали";;"0";"0";"192";0;"";;;RUR;"Бренд=[type=assortmentCheckBox value=OKUMA product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";192;
"Катушки/Мультипликаторные";"bobbins/multiplikatornye";"Катушка Line Winder LACOS L-30DX";;"Серия мультипликаторных катушек LACOS предназначена для тех, кто хочет контролировать длину отпуска приманки (оснастки). Высокие тяговые характеристики в данном классе, многодисковый фрикцион позволяют назвать эту надежную катушку силовой. Катушка состоит из облегчённой и устойчивой к коррозии графитовой конструкции. Использование графита позволяет избавить катушку от лишнего веса, да и сам материал является ударопрочным. Катушка оснащена тремя шарикоподшипниками из сверхпрочной нержавеющей стали. Мгновенный антиреверс, механический лесоукладыватель из нержавеющей стали. Счётчик лески (в футах). Данная серия мультипликаторов применяется для малоскоростного троллинга и морского отвесного джига, тем не менее, имеет и более широкое применение. Катушки LAGOS с успехом используются на Онежском и Ладожском озёрах, Норвегии, Северных морях России и на Дальнем Востоке.<br /><br /><strong>Производитель</strong>: Line Winder<br /><strong>Подшипников</strong>: 3<br /><strong>Емкость шпули</strong>: 0.40- 420 мм - м<br /><strong>Передаточное число</strong>: 4.0:1<br /><strong>Материал катушки</strong>: графитовая, нержавеющая сталь<br /><strong>Материал шпули</strong>: графитовая";"2900";"katushka-line-winder-lacos-l-30dx";"line-winder-lacos-l-30dx.png|line-winder-lacos-l-30dx-ot-s.png";"CN191";"-1";"1";"Купить Катушка Line Winder LACOS L-30DX у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Line Winder LACOS L-30DX купить, CN191, Катушка, Line, Winder, LACOS, L-30DX";"Серия мультипликаторных катушек LACOS предназначена для тех, кто хочет контролировать длину отпуска приманки (оснастки). Высокие тяговые характеристики в данном классе, многодисковый фрикцион позволяют назвать эту надежную катушку силовой";;"0";"1";"191";0;"";;;RUR;"Бренд=[type=assortmentCheckBox value=LINE WINDER product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";191;
"Катушки/Мультипликаторные";"bobbins/multiplikatornye";"Катушка OKUMA Magda Pro MA-30DLX";;"<ul>	<li>		Модель под левую руку DLX, правую - DX	</li>	<li>		Лёгкий, устойчивый к коррозии корпус и боковые крышки	</li>	<li>		Устойчивая к коррозии графитовая шпуля	</li>	<li>		Многодисковая система фрикционного тормоза из графита	</li>	<li>		Регулировочная звёздочка фрикционного тормоза с храповиком	</li>	<li>		2 шариковых подшипника	</li>	<li>		Механический счётчик лески в футах	</li>	<li>		Самосмазывающийся механизм катушки	</li>	<li>		Лесоукладыватель из нержавеющей стали	</li></ul><br /><strong>Производитель</strong>: Okuma<br /><strong>Подшипников</strong>: 2<br /><strong>Емкость шпули</strong>: 0.45 - 420 мм - м<br /><strong>Передаточное число</strong>: 4.0:1<br /><strong>Материал катушки</strong>: графитовая, нержавеющая сталь<br /><strong>Материал шпули</strong>: графитовая";"2900";"katushka-okuma-magda-pro-ma-30dlx";"okuma-magda-pro-ma-30dlx.png|okuma-magda-pro-ma-30dlx-ot-s.png";"CN190";"-1";"1";"Купить Катушка OKUMA Magda Pro MA-30DLX у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка OKUMA Magda Pro MA-30DLX купить, CN190, Катушка, OKUMA, Magda, Pro MA-30DLX";"Модель под левую руку DLX, правую - DX Лёгкий, устойчивый к коррозии корпус и боковые крышки Устойчивая к коррозии графитовая шпуля Многодисковая система фрикционного тормоза из графита Регулировочная звёздочка фрикционного тормоза с храповиком 2 шариковых подшипника Механический счётчик лески в футах Самосмазывающийся механизм катушки Лесоукладыватель из нержавеющей стали";;"0";"0";"190";0;"";;;RUR;"Бренд=[type=assortmentCheckBox value=OKUMA product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";190;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben TW 150 A 2BB";;"Безынерционная катушка модели TW от производителя TEBEN . Сделана из графитового корпуса и алюминиевой шпули. Катушка оснащена мгновенным стопором обратного хода ротора.<br><br><strong>Производитель</strong>: Teben<br><strong>Подшипников</strong>: 2<br><strong>Размер шпули</strong>: 500<br><strong>Емкость шпули</strong>: 0.20 - 190 мм - м<br><strong>Фрикцион</strong>: передний<br><strong>Передаточное число</strong>: 5.1:1<br><strong>Материал катушки</strong>: графит<br><strong>Материал шпули</strong>: алюминиевая<br><strong>Ручка</strong>: складная<br><strong>Запасная шпуля:&nbsp;</strong>отсутствует";"290";"katushka-teben-tw-150-a-2bb";"teben-tw-150-2bb.png|teben-tw-150-2bb-ot-s.png";"CN188";"-1";"1";"Купить Катушка Teben TW 150 A 2BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben TW 150 A 2BB купить, CN188, Катушка, Teben, TW 150, A, 2BB";"Безынерционная катушка модели TW от производителя TEBEN . Сделана из графитового корпуса и алюмиеневой шпули. Катушка оснащена мгновенным стопором обратного хода ротера";;"0";"0";"189";0;"";;;RUR;"Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";188;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben TW 150 A 1BB";;"Безынерционная катушка модели TW от производителя TEBEN . Сделана из графитового корпуса и алюмиеневой шпули. Катушка оснащена мгновенным стопором обратного хода ротера.<br /><br /><strong>Производитель</strong>: Teben<br /><strong>Подшипников</strong>: 1<br /><strong>Размер шпули</strong>: 500<br /><strong>Емкость шпули</strong>: 0.20 - 190 мм - м<br /><strong>Фрикцион</strong>: передний<br /><strong>Передаточное число</strong>: 5.1:1<br /><strong>Материал катушки</strong>: графит<br /><strong>Материал шпули</strong>: алюминиевая<br /><strong>Ручка</strong>: складная<br /><strong>Запасная шпуля:&nbsp;</strong>отсутствует";"280";"katushka-teben-tw-150-a-1bb";"teben-tw-150-1bb.png|teben-tw-150-1bb-ot-s.png";"CN189";"-1";"1";"Купить Катушка Teben TW 150 A 1BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben TW 150 A 1BB купить, CN189, Катушка, Teben, TW 150, A, 1BB";"Безынерционная катушка модели TW от производителя TEBEN . Сделана из графитового корпуса и алюмиеневой шпули. Катушка оснащена мгновенным стопором обратного хода ротера";;"0";"0";"188";0;"";;;RUR;"Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";189;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben VICPHO TEP-300 4BB";;"Безынерционная катушка серии TEB от производителя Teben оснащена графитовым корпусом и пластиковой шпулей. Катушка так же имеет мгновенный стопор обратного хода ротора.<br /><br /><strong>Производитель</strong>: Teben<br /><strong>Подшипников</strong>: 4<br /><strong>Размер шпули</strong>: 3000<br /><strong>Емкость шпули</strong>: 0.25 - 190 мм - м<br /><strong>Фрикцион</strong>: передний<br /><strong>Передаточное число</strong>: 5.2:1<br /><strong>Материал катушки</strong>: графит<br /><strong>Материал шпули</strong>: пластиковая<br /><strong>Ручка</strong>: складная<br /><strong>Запасная шпуля:&nbsp;</strong>отсутствует";"370";"katushka-teben-vicpho-tep-300-4bb";"teben-tep-300-4bb.png|teben-tep-300-4bb-ot-s.png";"CN187";"-1";"1";"Купить Катушка Teben VICPHO TEP-300 4BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben VICPHO TEP-300 4BB купить, CN187, Катушка, Teben, VICPHO, TEP-300, 4BB";"Безынерционная катушка серии TEB от производителя Teben оснащена графитовым корпусом и пластиковой шпулей. Катушка так же имеет мгновенный стопор обратного хода ротора";;"0";"0";"187";0;"";;;RUR;"Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";187;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben VICPHO TEP-300 3BB";;"Безынерционная катушка серии TEB от производителя Teben оснащена графитовым корпусом и пластиковой шпулей. Катушка так же имеет мгновенный стопор обратного хода ротора.<br /><br /><strong>Производитель</strong>: Teben<br /><strong>Подшипников</strong>: 3<br /><strong>Размер шпули</strong>: 3000<br /><strong>Емкость шпули</strong>: 0.25 - 190 мм - м<br /><strong>Фрикцион</strong>: передний<br /><strong>Передаточное число</strong>: 5.2:1<br /><strong>Материал катушки</strong>: графит<br /><strong>Материал шпули</strong>: пластиковая<br /><strong>Ручка</strong>: складная<br /><strong>Запасная шпуля:&nbsp;</strong>отсутствует";"370";"katushka-teben-vicpho-tep-300-3bb";"teben-tep-300-3bb.png|teben-tep-300-3bb-ot-s.png";"CN186";"-1";"1";"Купить Катушка Teben VICPHO TEP-300 3BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben VICPHO TEP-300 3BB купить, CN186, Катушка, Teben, VICPHO, TEP-300, 3BB";"Безынерционная катушка серии TEB от производителя Teben оснащена графитовым корпусом и пластиковой шпулей. Катушка так же имеет мгновенный стопор обратного хода ротора";;"0";"0";"186";0;"";;;RUR;"Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";186;
