"Категория";"URL категории";"Товар";"Вариант";"Описание";"Цена";"URL";"Изображение";"Артикул";"Количество";"Активность";"Заголовок [SEO]";"Ключевые слова [SEO]";"Описание [SEO]";"Старая цена";"Рекомендуемый";"Новый";"Сортировка";"Вес";"Связанные артикулы";"Смежные категории";"Ссылка на товар";"Валюта";"Свойства";"id";
"Лески, плетенки";"fishing-line";"Плетенка Kumyang TanTal Spyder 150 м";"Диаметр - 0.10 ( до 7 кг)[:param:][src=]";"<h2>Характеристики???????<strong><br></strong></h2><strong>Производитель</strong>: Kumyang<br><strong>Длина</strong>: 150 м<br><strong>Цвет плетенки</strong>: зеленый";"280";"pletenka-kumyang-tantal-spyder-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN252_1";"-1";"1";"Купить Плетенка Kumyang TanTal Spyder 150 м в интернет-магазине YURAN";"Плетенка Kumyang TanTal Spyder 150 м купить, CN252_1, Плетенка, Kumyang, TanTal, Spyder, 150 м";"Производитель: Kumyang Длина: 150 м Цвет плетенки: зеленый";;"0";"0";"253";0;"";;;RUR;"Теги=Плетёнка";252;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang TanTal Spyder 150 м";"Диаметр - 0.12 ( до 8.4 кг)[:param:][src=]";"<h2>Характеристики???????<strong><br></strong></h2><strong>Производитель</strong>: Kumyang<br><strong>Длина</strong>: 150 м<br><strong>Цвет плетенки</strong>: зеленый";"280";"pletenka-kumyang-tantal-spyder-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN252_2";"-1";"1";"Купить Плетенка Kumyang TanTal Spyder 150 м в интернет-магазине YURAN";"Плетенка Kumyang TanTal Spyder 150 м купить, CN252_1, Плетенка, Kumyang, TanTal, Spyder, 150 м";"Производитель: Kumyang Длина: 150 м Цвет плетенки: зеленый";;"0";"0";"253";0;"";;;RUR;"Теги=Плетёнка";252;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang TanTal Spyder 150 м";"Диаметр - 0.14 ( до 9 кг)[:param:][src=]";"<h2>Характеристики???????<strong><br></strong></h2><strong>Производитель</strong>: Kumyang<br><strong>Длина</strong>: 150 м<br><strong>Цвет плетенки</strong>: зеленый";"280";"pletenka-kumyang-tantal-spyder-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN252_3";"-1";"1";"Купить Плетенка Kumyang TanTal Spyder 150 м в интернет-магазине YURAN";"Плетенка Kumyang TanTal Spyder 150 м купить, CN252_1, Плетенка, Kumyang, TanTal, Spyder, 150 м";"Производитель: Kumyang Длина: 150 м Цвет плетенки: зеленый";;"0";"0";"253";0;"";;;RUR;"Теги=Плетёнка";252;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang TanTal Spyder 150 м";"Диаметр - 0.16 ( до 10.2 кг)[:param:][src=]";"<h2>Характеристики???????<strong><br></strong></h2><strong>Производитель</strong>: Kumyang<br><strong>Длина</strong>: 150 м<br><strong>Цвет плетенки</strong>: зеленый";"280";"pletenka-kumyang-tantal-spyder-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN252_4";"-1";"1";"Купить Плетенка Kumyang TanTal Spyder 150 м в интернет-магазине YURAN";"Плетенка Kumyang TanTal Spyder 150 м купить, CN252_1, Плетенка, Kumyang, TanTal, Spyder, 150 м";"Производитель: Kumyang Длина: 150 м Цвет плетенки: зеленый";;"0";"0";"253";0;"";;;RUR;"Теги=Плетёнка";252;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang TanTal Spyder 150 м";"Диаметр - 0.18 ( до 13.6 кг)[:param:][src=]";"<h2>Характеристики???????<strong><br></strong></h2><strong>Производитель</strong>: Kumyang<br><strong>Длина</strong>: 150 м<br><strong>Цвет плетенки</strong>: зеленый";"280";"pletenka-kumyang-tantal-spyder-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN252_5";"-1";"1";"Купить Плетенка Kumyang TanTal Spyder 150 м в интернет-магазине YURAN";"Плетенка Kumyang TanTal Spyder 150 м купить, CN252_1, Плетенка, Kumyang, TanTal, Spyder, 150 м";"Производитель: Kumyang Длина: 150 м Цвет плетенки: зеленый";;"0";"0";"253";0;"";;;RUR;"Теги=Плетёнка";252;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang TanTal Spyder 150 м";"Диаметр - 0.20 ( до 15.7 кг)[:param:][src=]";"<h2>Характеристики???????<strong><br></strong></h2><strong>Производитель</strong>: Kumyang<br><strong>Длина</strong>: 150 м<br><strong>Цвет плетенки</strong>: зеленый";"280";"pletenka-kumyang-tantal-spyder-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN252_6";"-1";"1";"Купить Плетенка Kumyang TanTal Spyder 150 м в интернет-магазине YURAN";"Плетенка Kumyang TanTal Spyder 150 м купить, CN252_1, Плетенка, Kumyang, TanTal, Spyder, 150 м";"Производитель: Kumyang Длина: 150 м Цвет плетенки: зеленый";;"0";"0";"253";0;"";;;RUR;"Теги=Плетёнка";252;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang TanTal Spyder 150 м";"Диаметр - 0.25 ( до 21.2 кг)[:param:][src=]";"<h2>Характеристики???????<strong><br></strong></h2><strong>Производитель</strong>: Kumyang<br><strong>Длина</strong>: 150 м<br><strong>Цвет плетенки</strong>: зеленый";"280";"pletenka-kumyang-tantal-spyder-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN252_7";"-1";"1";"Купить Плетенка Kumyang TanTal Spyder 150 м в интернет-магазине YURAN";"Плетенка Kumyang TanTal Spyder 150 м купить, CN252_1, Плетенка, Kumyang, TanTal, Spyder, 150 м";"Производитель: Kumyang Длина: 150 м Цвет плетенки: зеленый";;"0";"0";"253";0;"";;;RUR;"Теги=Плетёнка";252;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang TanTal Spyder 150 м";"Диаметр - 0.30 ( до 29.4 кг)[:param:][src=]";"<h2>Характеристики???????<strong><br></strong></h2><strong>Производитель</strong>: Kumyang<br><strong>Длина</strong>: 150 м<br><strong>Цвет плетенки</strong>: зеленый";"280";"pletenka-kumyang-tantal-spyder-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN252_8";"-1";"1";"Купить Плетенка Kumyang TanTal Spyder 150 м в интернет-магазине YURAN";"Плетенка Kumyang TanTal Spyder 150 м купить, CN252_1, Плетенка, Kumyang, TanTal, Spyder, 150 м";"Производитель: Kumyang Длина: 150 м Цвет плетенки: зеленый";;"0";"0";"253";0;"";;;RUR;"Теги=Плетёнка";252;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang TanTal Spyder 150 м";"Диаметр - 0.35 ( до 36.6 кг)[:param:][src=]";"<h2>Характеристики???????<strong><br></strong></h2><strong>Производитель</strong>: Kumyang<br><strong>Длина</strong>: 150 м<br><strong>Цвет плетенки</strong>: зеленый";"280";"pletenka-kumyang-tantal-spyder-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN252_9";"-1";"1";"Купить Плетенка Kumyang TanTal Spyder 150 м в интернет-магазине YURAN";"Плетенка Kumyang TanTal Spyder 150 м купить, CN252_1, Плетенка, Kumyang, TanTal, Spyder, 150 м";"Производитель: Kumyang Длина: 150 м Цвет плетенки: зеленый";;"0";"0";"253";0;"";;;RUR;"Теги=Плетёнка";252;
"Лески, плетенки";"fishing-line";"Плетенка OKUMA Great Power 100 м";;"<strong>Производитель</strong>: OKUMA<br /><strong>Длина</strong>: 100 м<br /><strong>Прочность</strong>: до 18,79 кг / 40 lb<br /><strong>Цвет</strong>: асфальт";"300";"pletenka-okuma-great-power-100-m";"okuma-great-power-100m.png|okuma-great-power-100m-ot-s.png";"CN251";"-1";"1";"Купить Плетенка OKUMA Great Power 100 м в интернет-магазине YURAN";"Плетенка OKUMA Great Power 100 м купить, CN251, Плетенка, OKUMA, Great, Power, 100 м";"Производитель: OKUMA Длина: 100 м Прочность: до 18,79 кг / 40 lb Цвет: асфальт";;"0";"0";"252";0;"";;;RUR;"Теги=Плетёнка";251;
"Лески, плетенки";"fishing-line";"Плетенка JINTAI Scorpion 150 м";"Диаметр - 0.10 ( до 8 кг)[:param:][src=]";"<strong>Производитель</strong>: JINTAI<br /><strong>Длина</strong>: 150 м";"280";"pletenka-jintai-scorpion-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN250";"-1";"1";"Купить Плетенка JINTAI Scorpion 150 м в интернет-магазине YURAN";"Плетенка JINTAI Scorpion 150 м купить, CN250, Плетенка, JINTAI, Scorpion, 150 м";"Производитель: JINTAI Длина: 150 м";;"0";"0";"251";0;"";;;RUR;"Теги=Плетёнка";250;
"Лески, плетенки";"fishing-line";"Плетенка JINTAI Scorpion 150 м";"Диаметр - 0.12 ( до 9.4 кг)[:param:][src=]";"<strong>Производитель</strong>: JINTAI<br /><strong>Длина</strong>: 150 м";"280";"pletenka-jintai-scorpion-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN250-1";"-1";"1";"Купить Плетенка JINTAI Scorpion 150 м в интернет-магазине YURAN";"Плетенка JINTAI Scorpion 150 м купить, CN250, Плетенка, JINTAI, Scorpion, 150 м";"Производитель: JINTAI Длина: 150 м";;"0";"0";"251";0;"";;;RUR;"Теги=Плетёнка";250;
"Лески, плетенки";"fishing-line";"Плетенка JINTAI Scorpion 150 м";"Диаметр - 0.14 ( до 10 кг)[:param:][src=]";"<strong>Производитель</strong>: JINTAI<br /><strong>Длина</strong>: 150 м";"280";"pletenka-jintai-scorpion-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN250-2";"-1";"1";"Купить Плетенка JINTAI Scorpion 150 м в интернет-магазине YURAN";"Плетенка JINTAI Scorpion 150 м купить, CN250, Плетенка, JINTAI, Scorpion, 150 м";"Производитель: JINTAI Длина: 150 м";;"0";"0";"251";0;"";;;RUR;"Теги=Плетёнка";250;
"Лески, плетенки";"fishing-line";"Плетенка JINTAI Scorpion 150 м";"Диаметр - 0.16 ( до 11.2 кг)[:param:][src=]";"<strong>Производитель</strong>: JINTAI<br /><strong>Длина</strong>: 150 м";"280";"pletenka-jintai-scorpion-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN250-3";"-1";"1";"Купить Плетенка JINTAI Scorpion 150 м в интернет-магазине YURAN";"Плетенка JINTAI Scorpion 150 м купить, CN250, Плетенка, JINTAI, Scorpion, 150 м";"Производитель: JINTAI Длина: 150 м";;"0";"0";"251";0;"";;;RUR;"Теги=Плетёнка";250;
"Лески, плетенки";"fishing-line";"Плетенка JINTAI Scorpion 150 м";"Диаметр - 0.18 ( до 14.6 кг)[:param:][src=]";"<strong>Производитель</strong>: JINTAI<br /><strong>Длина</strong>: 150 м";"280";"pletenka-jintai-scorpion-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN250-4";"-1";"1";"Купить Плетенка JINTAI Scorpion 150 м в интернет-магазине YURAN";"Плетенка JINTAI Scorpion 150 м купить, CN250, Плетенка, JINTAI, Scorpion, 150 м";"Производитель: JINTAI Длина: 150 м";;"0";"0";"251";0;"";;;RUR;"Теги=Плетёнка";250;
"Лески, плетенки";"fishing-line";"Плетенка JINTAI Scorpion 150 м";"Диаметр - 0.20 ( до 16.7 кг)[:param:][src=]";"<strong>Производитель</strong>: JINTAI<br /><strong>Длина</strong>: 150 м";"280";"pletenka-jintai-scorpion-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN250-5";"-1";"1";"Купить Плетенка JINTAI Scorpion 150 м в интернет-магазине YURAN";"Плетенка JINTAI Scorpion 150 м купить, CN250, Плетенка, JINTAI, Scorpion, 150 м";"Производитель: JINTAI Длина: 150 м";;"0";"0";"251";0;"";;;RUR;"Теги=Плетёнка";250;
"Лески, плетенки";"fishing-line";"Плетенка JINTAI Scorpion 150 м";"Диаметр - 0.25 ( до 21.2 кг)[:param:][src=]";"<strong>Производитель</strong>: JINTAI<br /><strong>Длина</strong>: 150 м";"280";"pletenka-jintai-scorpion-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN250-6";"-1";"1";"Купить Плетенка JINTAI Scorpion 150 м в интернет-магазине YURAN";"Плетенка JINTAI Scorpion 150 м купить, CN250, Плетенка, JINTAI, Scorpion, 150 м";"Производитель: JINTAI Длина: 150 м";;"0";"0";"251";0;"";;;RUR;"Теги=Плетёнка";250;
"Лески, плетенки";"fishing-line";"Плетенка JINTAI Scorpion 150 м";"Диаметр - 0.30 ( до 29.4 кг)[:param:][src=]";"<strong>Производитель</strong>: JINTAI<br /><strong>Длина</strong>: 150 м";"280";"pletenka-jintai-scorpion-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN250-7";"-1";"1";"Купить Плетенка JINTAI Scorpion 150 м в интернет-магазине YURAN";"Плетенка JINTAI Scorpion 150 м купить, CN250, Плетенка, JINTAI, Scorpion, 150 м";"Производитель: JINTAI Длина: 150 м";;"0";"0";"251";0;"";;;RUR;"Теги=Плетёнка";250;
"Лески, плетенки";"fishing-line";"Плетенка JINTAI Scorpion 150 м";"Диаметр - 0.35 ( до 32.6 кг)[:param:][src=]";"<strong>Производитель</strong>: JINTAI<br /><strong>Длина</strong>: 150 м";"280";"pletenka-jintai-scorpion-150-m";"jintai-scorpion-150m.png|jintai-scorpion-150m-ot-s.png";"CN250-8";"-1";"1";"Купить Плетенка JINTAI Scorpion 150 м в интернет-магазине YURAN";"Плетенка JINTAI Scorpion 150 м купить, CN250, Плетенка, JINTAI, Scorpion, 150 м";"Производитель: JINTAI Длина: 150 м";;"0";"0";"251";0;"";;;RUR;"Теги=Плетёнка";250;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang HI-VISIBLE 100 м";"Диаметр - 0.12 ( до 10.4 кг)[:param:][src=]";"Плетенка для ловли карпа. Очень прочная, мягкая. Отсутствует память к деформации, сильное сопротивление стиранию.<br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: жёлтый";"230";"pletenka-kumyang-hi-visible-100-m";"kumyang-hi-visible-100m.png|kumyang-hi-visible-100m-ot-s.png";"CN249";"-1";"1";"Купить Плетенка Kumyang HI-VISIBLE 100 м в интернет-магазине YURAN";"Плетенка Kumyang HI-VISIBLE 100 м купить, CN249, Плетенка, Kumyang, HI-VISIBLE, 100 м";"Плетенка для ловли карпа. Очень прочная, мягкая. Отсутствует память к деформации, сильное сопротивление стиранию.";;"0";"0";"250";0;"";;;RUR;"Теги=Плетенка";249;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang HI-VISIBLE 100 м";"Диаметр - 0.14 ( до 11 кг)[:param:][src=]";"Плетенка для ловли карпа. Очень прочная, мягкая. Отсутствует память к деформации, сильное сопротивление стиранию.<br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: жёлтый";"230";"pletenka-kumyang-hi-visible-100-m";"kumyang-hi-visible-100m.png|kumyang-hi-visible-100m-ot-s.png";"CN249-1";"-1";"1";"Купить Плетенка Kumyang HI-VISIBLE 100 м в интернет-магазине YURAN";"Плетенка Kumyang HI-VISIBLE 100 м купить, CN249, Плетенка, Kumyang, HI-VISIBLE, 100 м";"Плетенка для ловли карпа. Очень прочная, мягкая. Отсутствует память к деформации, сильное сопротивление стиранию.";;"0";"0";"250";0;"";;;RUR;"Теги=Плетенка";249;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang HI-VISIBLE 100 м";"Диаметр - 0.16 ( до 12.2 кг)[:param:][src=]";"Плетенка для ловли карпа. Очень прочная, мягкая. Отсутствует память к деформации, сильное сопротивление стиранию.<br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: жёлтый";"230";"pletenka-kumyang-hi-visible-100-m";"kumyang-hi-visible-100m.png|kumyang-hi-visible-100m-ot-s.png";"CN249-2";"-1";"1";"Купить Плетенка Kumyang HI-VISIBLE 100 м в интернет-магазине YURAN";"Плетенка Kumyang HI-VISIBLE 100 м купить, CN249, Плетенка, Kumyang, HI-VISIBLE, 100 м";"Плетенка для ловли карпа. Очень прочная, мягкая. Отсутствует память к деформации, сильное сопротивление стиранию.";;"0";"0";"250";0;"";;;RUR;"Теги=Плетенка";249;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang Hyper-orange 100 м";"Диаметр - 0.08 ( до 7.5 кг)[:param:][src=]";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации. Устойчивое сопротивление к истиранию. Незаметна в толще воды.<br /><br /><strong><u>Убедительная просьба! Выбирайте правильную модификацию товара! Внимательно смотрите на параметры!</u></strong><br /><br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: зеленый";"181";"pletenka-kumyang-hyper-orange-100-m";"kumyang-hyper-orange-100m.png|kumyang-hyper-orange-100m-ot-s.png";"CN248";"-1";"1";"Купить Плетенка Kumyang Hyper-orange 100 м в интернет-магазине YURAN";"Плетенка Kumyang Hyper-orange 100 м купить, CN248, Плетенка, Kumyang, Hyper-orange, 100 м";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации";;"0";"0";"249";0;"";;;RUR;"Теги=Плетенка";248;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang Hyper-orange 100 м";"Диаметр - 0.10 ( до 9 кг)[:param:][src=]";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации. Устойчивое сопротивление к истиранию. Незаметна в толще воды.<br /><br /><strong><u>Убедительная просьба! Выбирайте правильную модификацию товара! Внимательно смотрите на параметры!</u></strong><br /><br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: зеленый";"181";"pletenka-kumyang-hyper-orange-100-m";"kumyang-hyper-orange-100m.png|kumyang-hyper-orange-100m-ot-s.png";"CN248-1";"-1";"1";"Купить Плетенка Kumyang Hyper-orange 100 м в интернет-магазине YURAN";"Плетенка Kumyang Hyper-orange 100 м купить, CN248, Плетенка, Kumyang, Hyper-orange, 100 м";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации";;"0";"0";"249";0;"";;;RUR;"Теги=Плетенка";248;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang Hyper-orange 100 м";"Диаметр - 0.12 ( до 10.4 кг)[:param:][src=]";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации. Устойчивое сопротивление к истиранию. Незаметна в толще воды.<br /><br /><strong><u>Убедительная просьба! Выбирайте правильную модификацию товара! Внимательно смотрите на параметры!</u></strong><br /><br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: зеленый";"181";"pletenka-kumyang-hyper-orange-100-m";"kumyang-hyper-orange-100m.png|kumyang-hyper-orange-100m-ot-s.png";"CN248-2";"-1";"1";"Купить Плетенка Kumyang Hyper-orange 100 м в интернет-магазине YURAN";"Плетенка Kumyang Hyper-orange 100 м купить, CN248, Плетенка, Kumyang, Hyper-orange, 100 м";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации";;"0";"0";"249";0;"";;;RUR;"Теги=Плетенка";248;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang Hyper-orange 100 м";"Диаметр - 0.14 ( до 11 кг)[:param:][src=]";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации. Устойчивое сопротивление к истиранию. Незаметна в толще воды.<br /><br /><strong><u>Убедительная просьба! Выбирайте правильную модификацию товара! Внимательно смотрите на параметры!</u></strong><br /><br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: зеленый";"181";"pletenka-kumyang-hyper-orange-100-m";"kumyang-hyper-orange-100m.png|kumyang-hyper-orange-100m-ot-s.png";"CN248-3";"-1";"1";"Купить Плетенка Kumyang Hyper-orange 100 м в интернет-магазине YURAN";"Плетенка Kumyang Hyper-orange 100 м купить, CN248, Плетенка, Kumyang, Hyper-orange, 100 м";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации";;"0";"0";"249";0;"";;;RUR;"Теги=Плетенка";248;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang Hyper-orange 100 м";"Диаметр - 0.16 ( до 12.2 кг)[:param:][src=]";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации. Устойчивое сопротивление к истиранию. Незаметна в толще воды.<br /><br /><strong><u>Убедительная просьба! Выбирайте правильную модификацию товара! Внимательно смотрите на параметры!</u></strong><br /><br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: зеленый";"181";"pletenka-kumyang-hyper-orange-100-m";"kumyang-hyper-orange-100m.png|kumyang-hyper-orange-100m-ot-s.png";"CN248-4";"-1";"1";"Купить Плетенка Kumyang Hyper-orange 100 м в интернет-магазине YURAN";"Плетенка Kumyang Hyper-orange 100 м купить, CN248, Плетенка, Kumyang, Hyper-orange, 100 м";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации";;"0";"0";"249";0;"";;;RUR;"Теги=Плетенка";248;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang Hyper-orange 100 м";"Диаметр - 0.18 ( до 15.6 кг)[:param:][src=]";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации. Устойчивое сопротивление к истиранию. Незаметна в толще воды.<br /><br /><strong><u>Убедительная просьба! Выбирайте правильную модификацию товара! Внимательно смотрите на параметры!</u></strong><br /><br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: зеленый";"181";"pletenka-kumyang-hyper-orange-100-m";"kumyang-hyper-orange-100m.png|kumyang-hyper-orange-100m-ot-s.png";"CN248-5";"-1";"1";"Купить Плетенка Kumyang Hyper-orange 100 м в интернет-магазине YURAN";"Плетенка Kumyang Hyper-orange 100 м купить, CN248, Плетенка, Kumyang, Hyper-orange, 100 м";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации";;"0";"0";"249";0;"";;;RUR;"Теги=Плетенка";248;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang Hyper-orange 100 м";"Диаметр - 0.20 ( до 17.7 кг)[:param:][src=]";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации. Устойчивое сопротивление к истиранию. Незаметна в толще воды.<br /><br /><strong><u>Убедительная просьба! Выбирайте правильную модификацию товара! Внимательно смотрите на параметры!</u></strong><br /><br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: зеленый";"181";"pletenka-kumyang-hyper-orange-100-m";"kumyang-hyper-orange-100m.png|kumyang-hyper-orange-100m-ot-s.png";"CN248-6";"-1";"1";"Купить Плетенка Kumyang Hyper-orange 100 м в интернет-магазине YURAN";"Плетенка Kumyang Hyper-orange 100 м купить, CN248, Плетенка, Kumyang, Hyper-orange, 100 м";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации";;"0";"0";"249";0;"";;;RUR;"Теги=Плетенка";248;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang Hyper-orange 100 м";"Диаметр - 0.22 ( до 20 кг)[:param:][src=]";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации. Устойчивое сопротивление к истиранию. Незаметна в толще воды.<br /><br /><strong><u>Убедительная просьба! Выбирайте правильную модификацию товара! Внимательно смотрите на параметры!</u></strong><br /><br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: зеленый";"181";"pletenka-kumyang-hyper-orange-100-m";"kumyang-hyper-orange-100m.png|kumyang-hyper-orange-100m-ot-s.png";"CN248-7";"-1";"1";"Купить Плетенка Kumyang Hyper-orange 100 м в интернет-магазине YURAN";"Плетенка Kumyang Hyper-orange 100 м купить, CN248, Плетенка, Kumyang, Hyper-orange, 100 м";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации";;"0";"0";"249";0;"";;;RUR;"Теги=Плетенка";248;
"Лески, плетенки";"fishing-line";"Плетенка Kumyang Hyper-orange 100 м";"Диаметр - 0.25 ( до 22.2 кг)[:param:][src=]";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации. Устойчивое сопротивление к истиранию. Незаметна в толще воды.<br /><br /><strong><u>Убедительная просьба! Выбирайте правильную модификацию товара! Внимательно смотрите на параметры!</u></strong><br /><br /><br /><strong>Производитель</strong>: Kumyang<br /><strong>Длина</strong>: 100 м<br /><strong>Цвет плетенки</strong>: зеленый";"181";"pletenka-kumyang-hyper-orange-100-m";"kumyang-hyper-orange-100m.png|kumyang-hyper-orange-100m-ot-s.png";"CN248-8";"-1";"1";"Купить Плетенка Kumyang Hyper-orange 100 м в интернет-магазине YURAN";"Плетенка Kumyang Hyper-orange 100 м купить, CN248, Плетенка, Kumyang, Hyper-orange, 100 м";"Мягкая, исключительно гладкая. Неподвержена скручиванию. Дает возможность дальнего заброса и обеспечивает полный контакт с приманкой. Обладает низкой памятью к деформации";;"0";"0";"249";0;"";;;RUR;"Теги=Плетенка";248;
